Rubrica natureza;Descrição natureza receita;Categoria econômica;Origem da receita;Especie da receita;Tipo da receita;Rubrica receita;Alínea da receita;Subalínea da receita;Desdobramento nível 1;Desdobramento nível 2;Desdobramento nível 3;Finalidade da receita;Forma de ingresso;Órgão;Unidade;Organograma;Valor orçado R$;Orçado atualizado R$;Orçado deduções R$;Valor lançado mês;Valor arrecadado mês;Valor arrecadado acumulado até o mês;Orçado líquido atualizado R$;Realizado (%)
 17295101010000; Transf. do Estado FEAS - Assist. Básica; Receitas Correntes; Transferências Correntes; Transferências dos Estados e do Distrito Federal e de suas Entidades; Transferências de Estados destinadas à Assistência Social - Principal; Outras Transferências dos Estados e Distrito Federal; Transferências de Estados destinadas à Assistência Social; ; Outras Transferências dos Estados e Distrito Federal; Transferências de Estados destinadas à Assistência Social; Não se aplica; Transf. do Estado FEAS - Assist. Básica; Arrecadações; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; R$ 19.898,00; R$ 19.898,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 19.898,00; 0.0
 17295101010000; Transf. do Estado FEAS - Assist. Básica; Receitas Correntes; Transferências Correntes; Transferências dos Estados e do Distrito Federal e de suas Entidades; Transferências de Estados destinadas à Assistência Social - Principal; Outras Transferências dos Estados e Distrito Federal; Transferências de Estados destinadas à Assistência Social; ; Outras Transferências dos Estados e Distrito Federal; Transferências de Estados destinadas à Assistência Social; Não se aplica; Transf. do Estado FEAS - Assist. Básica; Arrecadações; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 13.207,94; R$ 13.207,94; R$ 0,00; 0.0
 17295101010000; Transf. do Estado FEAS - Assist. Básica; Receitas Correntes; Transferências Correntes; Transferências dos Estados e do Distrito Federal e de suas Entidades; Transferências de Estados destinadas à Assistência Social - Principal; Outras Transferências dos Estados e Distrito Federal; Transferências de Estados destinadas à Assistência Social; ; Outras Transferências dos Estados e Distrito Federal; Transferências de Estados destinadas à Assistência Social; Não se aplica; Transf. do Estado FEAS - Assist. Básica; Arrecadações; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 32.246,79; R$ 45.454,73; R$ 0,00; 0.0
 17145201000000; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; Não se aplica; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 202.528,00; R$ 202.528,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 202.528,00; 0.0
 17215301000000; Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal; Receitas Correntes; Transferências Correntes; Transferências dos Estados e do Distrito Federal e de suas Entidades; Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal; Participação na Receita dos Estados e Distrito Federal; Cota-Parte da Contribuição de Intervenção no Domínio Econômico; ; Participação na Receita dos Estados e Distrito Federal; Cota-Parte da Contribuição de Intervenção no Domínio Econômico; Não se aplica; Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 3.961,00; R$ 3.961,00; R$ 0,00; R$ 0,00; R$ 81,37; R$ 81,37; R$ 3.961,00; 2.05
 17215301000000; Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal; Receitas Correntes; Transferências Correntes; Transferências dos Estados e do Distrito Federal e de suas Entidades; Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal; Participação na Receita dos Estados e Distrito Federal; Cota-Parte da Contribuição de Intervenção no Domínio Econômico; ; Participação na Receita dos Estados e Distrito Federal; Cota-Parte da Contribuição de Intervenção no Domínio Econômico; Não se aplica; Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 82,96; R$ 164,33; R$ 0,00; 0.0
 17145201000000; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; Não se aplica; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 21.599,60; R$ 21.599,60; R$ 0,00; 0.0
 17145201000000; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; Não se aplica; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 28.908,20; R$ 50.507,80; R$ 0,00; 0.0
 17145201000000; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; Não se aplica; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 28.908,20; R$ 79.416,00; R$ 0,00; 0.0
 17145201000000; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; Não se aplica; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 28.908,20; R$ 108.324,20; R$ 0,00; 0.0
 17145201000000; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; Não se aplica; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 28.908,20; R$ 137.232,40; R$ 0,00; 0.0
 17145201000000; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; Não se aplica; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 28.908,20; R$ 166.140,60; R$ 0,00; 0.0
 17145201000000; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; Não se aplica; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 28.908,20; R$ 195.048,80; R$ 0,00; 0.0
 17145201000000; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; Não se aplica; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 28.908,20; R$ 223.957,00; R$ 0,00; 0.0
 17215301000000; Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal; Receitas Correntes; Transferências Correntes; Transferências dos Estados e do Distrito Federal e de suas Entidades; Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal; Participação na Receita dos Estados e Distrito Federal; Cota-Parte da Contribuição de Intervenção no Domínio Econômico; ; Participação na Receita dos Estados e Distrito Federal; Cota-Parte da Contribuição de Intervenção no Domínio Econômico; Não se aplica; Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 2.461,51; R$ 2.625,84; R$ 0,00; 0.0
 17145201000000; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; Não se aplica; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 28.908,20; R$ 252.865,20; R$ 0,00; 0.0
 24195101000000; Transferência Especial da União; Receitas de Capital; Transferências de Capital; Transferências da União e de suas Entidades; Transferência Especial da União; Outras Transferências de Recursos da União e de suas Entidades; Transferência Especial da União; ; Outras Transferências de Recursos da União e de suas Entidades; Transferência Especial da União; Não se aplica; Transferência Especial da União; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 200.000,00; R$ 200.000,00; R$ 0,00; 0.0
 24195101000000; Transferência Especial da União; Receitas de Capital; Transferências de Capital; Transferências da União e de suas Entidades; Transferência Especial da União; Outras Transferências de Recursos da União e de suas Entidades; Transferência Especial da União; ; Outras Transferências de Recursos da União e de suas Entidades; Transferência Especial da União; Não se aplica; Transferência Especial da União; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 3.815.507,00; R$ 4.015.507,00; R$ 0,00; 0.0
 11210401000000; Taxa de Controle e Fiscalização Ambiental - Principal; Receitas Correntes; Impostos, Taxas e Contribuições de Melhoria; Taxas; Taxa de Controle e Fiscalização Ambiental - Principal; Taxas pelo Exercício do Poder de Polícia; Taxa de Controle e Fiscalização Ambiental; ; Taxas pelo Exercício do Poder de Polícia; Taxa de Controle e Fiscalização Ambiental; Não se aplica; Taxa de Controle e Fiscalização Ambiental - Principal; Arrecadações; SECRETARIA DE MEIO AMBIENTE E DESENV. ECONÔMICO; DIRETORIA DE MEIO AMBIENTE; SECRETARIA DE MEIO AMBIENTE E DESENV. ECONÔMICO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 1.278,00; R$ 1.278,00; R$ 0,00; 0.0
 17299901020100; Transf. do Estado p/Prog.de Educação - Transp. Escolar; Receitas Correntes; Transferências Correntes; Transferências dos Estados e do Distrito Federal e de suas Entidades; Outras Transferências dos Estados e DF - Principal; Outras Transferências dos Estados e Distrito Federal; Outras Transferências dos Estados e DF; ; Outras Transferências dos Estados e Distrito Federal; Outras Transferências dos Estados e DF; Não se aplica; Transf. do Estado p/Prog.de Educação - Transp. Escolar; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 239.392,00; R$ 239.392,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 239.392,00; 0.0
 17299901020100; Transf. do Estado p/Prog.de Educação - Transp. Escolar; Receitas Correntes; Transferências Correntes; Transferências dos Estados e do Distrito Federal e de suas Entidades; Outras Transferências dos Estados e DF - Principal; Outras Transferências dos Estados e Distrito Federal; Outras Transferências dos Estados e DF; ; Outras Transferências dos Estados e Distrito Federal; Outras Transferências dos Estados e DF; Não se aplica; Transf. do Estado p/Prog.de Educação - Transp. Escolar; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 70.568,92; R$ 70.568,92; R$ 0,00; 0.0
